sqldate,eventcode,actor1name,actor2name,sourceurl,url_text,qwen_just_URL
20220101,10,PALESTINIAN,,https://www.lematin.ch/story/apres-des-tirs-de-roquettes-frappes-israeliennes-sur-gaza-569823935907,story apres des tirs roquettes frappes israeliennes sur gaza,"Sentiment: negative
Reason: mentions rocket attacks on Gaza."
20220101,10,PALESTINIAN,,https://www.lematin.ch/story/apres-des-tirs-de-roquettes-frappes-israeliennes-sur-gaza-569823935907,story apres des tirs roquettes frappes israeliennes sur gaza,"Sentiment: negative
Reason: mentions rocket attacks on Gaza involving Israel."
20220101,61,PALESTINIAN,,https://www.alquds.co.uk/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D9%82%D8%B5%D9%81-%D8%A3%D9%87%D8%AF%D8%A7%D9%81%D8%A7-%D9%81%D9%8A-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA/,الجيش الإسرائيلي يقصف أهدافا قطاع,"Sentiment: negative
Reason: 内容涉及军事打击，通常与负面事件相关。"
20220101,10,PALESTINIAN,ISRAEL,https://www.lematin.ch/story/apres-des-tirs-de-roquettes-frappes-israeliennes-sur-gaza-569823935907,story apres des tirs roquettes frappes israeliennes sur gaza,"Sentiment: negative
Reason: description of rocket attacks on Gaza implies conflict."
20220101,10,PALESTINIAN,ISRAEL,https://www.lematin.ch/story/apres-des-tirs-de-roquettes-frappes-israeliennes-sur-gaza-569823935907,story apres des tirs roquettes frappes israeliennes sur gaza,"Sentiment: negative
Reason: description of Israeli airstrikes on Gaza."
20220101,61,PALESTINIAN,ISRAEL,https://www.alquds.co.uk/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D9%82%D8%B5%D9%81-%D8%A3%D9%87%D8%AF%D8%A7%D9%81%D8%A7-%D9%81%D9%8A-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA/,الجيش الإسرائيلي يقصف أهدافا قطاع,"Sentiment: negative
Reason: 提及以色列军队袭击加萨目标，带有负面情绪。"
20220101,195,HAMAS,,https://alquds.com/2022/01/02/%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D9%82%D8%B5%D9%81-%D9%85%D9%88%D9%82%D8%B9%D9%8B%D8%A7-%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A8%D8%BA%D8%B2%D8%A9/,الاحتلال يقصف موقعًا للمقاومة بغزة,"- Sentiment: negative
- Reason: Militaristic action described."
20220101,195,HAMAS,,https://alquds.com/2022/01/02/%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D9%82%D8%B5%D9%81-%D9%85%D9%88%D9%82%D8%B9%D9%8B%D8%A7-%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A8%D8%BA%D8%B2%D8%A9/,الاحتلال يقصف موقعًا للمقاومة بغزة,"Sentiment: negative
Reason: mention of bombing a resistance site implies conflict."
20220101,1712,POLITICIAN,,https://www.analisidifesa.it/2022/01/il-2021-ha-rilanciato-limmigrazione-illegale-su-vasta-scala-in-italia/,rilanciato limmigrazione illegale vasta scala italia,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220101,833,ARCHBISHOP,,https://noticias.uol.com.br/ultimas-noticias/efe/2022/01/01/sul-africanos-se-despedem-de-desmond-tutu.htm,ultimas noticias efe sul africanos despedem desmond tutu htm,"Sentiment: neutral
Reason: The text is neutral as it only states a title without details."
20220101,84,ROMANIA,,https://evz.ro/catalin-harnagea-fostul-sef-al-serviciului-extern-de-informatii-incepe-sa-scrie-in-evenimentul-zilei.html,catalin harnagea fostul sef serviciului extern informatii incepe scrie evenimentul zilei html,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220101,10,RUSSIA,,https://www.volynnews.com/news/all/5-naykrutishykh-skarbiv-volynskoho-krayeznavchoho-muzeiu-foto/,news all naykrutishykh skarbiv volynskoho krayeznavchoho muzeiu foto,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220101,10,RUSSIA,,https://kino.24tv.ua/ru/novogodnie-multfilmy-dlja-vsej-semi-dushevnaja-podborka-dlja_n1831930,novogodnie multfilmy dlja vsej semi dushevnaja podborka dlja n1831930,"Sentiment: neutral
Reason: The text appears to be a description of holiday movies, with no clear emotional tone."
20220101,111,RUSSIAN,,https://www.teleport2001.ru/news/2022-01-02/140398-zasukha-grozit-lyudyam-i-zhivotnym-iz-za-stroitelstva-plotiny-na-dalnem-vostoke.html,news zasukha grozit lyudyam zhivotnym stroitelstva plotiny dalnem vostoke html,"Sentiment: unclear
Reason: Text appears to be in Russian but the context is unclear without more information."
20220101,110,RUSSIAN,FRENCH,http://malijet.com/actualite-politique-au-mali/editorial-journaux-mali/265485-edito-le-pragmatisme-russe-aux-antipodes-des-th%C3%A9ories-fran%C3%A7aises.html,actualite politique mali editorial journaux mali edito pragmatisme russe aux antipodes des théories françaises html,"Sentiment: neutral
Reason: Topics mentioned are factual and not clearly indicative of sentiment."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"Sentiment: unclear  
Reason: Insufficient context to determine sentiment."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220101,182,JEDDAH,FRENCH,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"Sentiment: unclear
Reason: Text appears to be a mix of unrelated terms without context."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220101,120,SAUDI,SAUDI ARABIA,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220101,60,SENEGAL,,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"Sentiment: unclear  
Reason: Text appears to be a jumble of words without clear context."
20220101,60,DAKAR,,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"Sentiment: unclear  
Reason: Text is fragmentary and unclear."
20220101,180,SETTLER,ISRAEL,https://www.alarab.com/Article/1018146,article,"Sentiment: unclear  
Reason: Insufficient text."
20220101,180,SETTLER,PALESTINIAN,https://www.alarab.com/Article/1018146,article,"Sentiment: unclear  
Reason: Not enough information in the text."
20220101,193,SETTLER,GUNMEN,https://alquds.com/2022/01/02/%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8%D9%8A%D8%A9-%D8%AA%D8%B3%D8%AA%D8%B9%D8%B1-%D9%81%D9%8A-%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B6%D9%81%D8%A9/,المقاومة الشعبية تستعر شمال الضفة,"Sentiment: unclear  
Reason: Text is in Arabic and context is vague."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,article,"Sentiment: unclear
Reason: Not enough information in the text."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,article,"Sentiment: unclear  
Reason: Insufficient text."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,article,"Sentiment: unclear
Reason: Not enough information in the text."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,article,"Sentiment: unclear  
Reason: Not enough information in the text."
20220101,23,UKRAINIAN,,https://kino.24tv.ua/ru/novogodnie-multfilmy-dlja-vsej-semi-dushevnaja-podborka-dlja_n1831930,novogodnie multfilmy dlja vsej semi dushevnaja podborka dlja n1831930,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220101,90,WYOMING,,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,mundo noticia epidemia desaparecimentos indigenas que intriga eua ghtml,"Sentiment: negative
Reason: Mention of disappearances and an epidemic imply a harmful situation."
20220101,42,FLORIDA,JAKARTA,https://www.republika.co.id/berita/r520u2384/ini-ketentuan-tes-antigen-di-stasiun,berita r520u2384 ini ketentuan tes antigen stasiun,"Sentiment: unclear  
Reason: Text is unclear and incomplete."
20220101,190,YEMENI,LILLE,https://www.okaz.com.sa/news/na/2092790,news,"Sentiment: unclear
Reason: Insufficient information."
20220101,10,YEMENI,PERSIAN,https://www.okaz.com.sa/news/na/2092790,news,"Sentiment: unclear
Reason: Insufficient information."
20220101,50,CATALAN,,https://sport1.oslobodjenje.ba/s1/fudbal/ino-fudbal/primera/postigao-dogovor-sa-kataloncima-barcelona-sljedeceg-ljeta-dobija-veliko-pojacanje-721568,fudbal ino fudbal primera postigao dogovor kataloncima barcelona sljedeceg ljeta dobija veliko pojacanje,"Sentiment: unclear  
Reason: Text is difficult to understand due to spelling errors."
20220101,141,SLAVIC,TARA,https://www.kramatorsk.info/view/272909,view,"Sentiment: unclear  
Reason: Insufficient text."
20220101,141,SLAVIC,UKRAINE,https://www.kramatorsk.info/view/272909,view,"Sentiment: unclear  
Reason: Insufficient text."
20210102,51,POLAND,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,drogowy art19249821 ten rok planach oddanie uzytku drog krajowych,"Sentiment: neutral
Reason: The text describes plans for road usage but lacks emotional cues."
20210102,51,POLISH,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,drogowy art19249821 ten rok planach oddanie uzytku drog krajowych,"Sentiment: unclear  
Reason: Text is incomplete and context is missing."
20210102,51,POLISH,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,drogowy art19249821 ten rok planach oddanie uzytku drog krajowych,"Sentiment: unclear
Reason: Text is vague and in Polish, context not clear."
20220102,36,,BUENOS AIRES,https://urgente24.com/actualidad/tragedia-palermo-asesino-al-volante-alcohol-y-muerte-n531977,actualidad tragedia palermo asesino volante alcohol muerte n531977,"Sentiment: negative
Reason: Tragedy, murder, and death related."
20220102,100,,BUSINESS,https://www.eluniversal.com.mx/cartera/concanaco-pide-comercios-mantener-medidas-sanitarias-y-evitar-cierres-por-ola-de-covid,cartera concanaco pide comercios mantener medidas sanitarias evitar cierres por ola covid,"Sentiment: neutral
Reason: Request for maintaining hygiene measures to avoid closures."
20220102,190,,TYCOON,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,celebridades noticia look jeff bezos dos homens mais ricos mundo reveillon rende piadas nas redes meio vin diesel meio agostinho carrara html,"Sentiment: neutral
Reason: Mixed elements without clear positive or negative connotation."
20220102,112,,CALGARY,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,manifestations anti covid pasteur son frere arretes par calgary,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,841,,POLICE,https://www.hoydiariodelmagdalena.com.co/archivos/613756,archivos,"Sentiment: unclear  
Reason: Text is too brief and context is missing."
20220102,36,,SCHOOL,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,noticias exibir asp,"Sentiment: unclear  
Reason: Text is too brief and context不明。"
20220102,42,,SCHOOL,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,noticias exibir asp,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,42,,FRANCE,https://www.mdzol.com/deportes/2022/1/2/cuando-vuelve-lionel-messi-su-posible-debut-con-el-psg-en-2022-212536.html,deportes cuando vuelve lionel messi posible debut con psg html,"Sentiment: neutral
Reason: Information is factual, no clear emotion."
20220102,42,,FRANCE,https://www.mdzol.com/deportes/2022/1/2/cuando-vuelve-lionel-messi-su-posible-debut-con-el-psg-en-2022-212536.html,deportes cuando vuelve lionel messi posible debut con psg html,"Sentiment: unclear
Reason: Insufficient information to determine sentiment."
20220102,141,,THE UK,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,42,,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,article html,"Sentiment: unclear
Reason: Insufficient text provided."
20220102,42,,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,article html,"Sentiment: unclear  
Reason: Insufficient text provided."
20220102,40,,KINGDOM,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,وزير الخارجية السعودي عمان,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,46,,MINIST,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,وزير الخارجية السعودي عمان,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,46,,KINGDOM,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,وزير الخارجية السعودي عمان,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,57,,GOVERNMENT,https://www.cas.sk/clanok/2626553/predseda-civilnej-vlady-v-sudane-oznamil-svoju-rezignaciu-snazil-som-sa-zo-vsetkych-sil/,clanok predseda civilnej vlady sudane oznamil svoju rezignaciu snazil som vsetkych sil,"Sentiment: negative
Reason: Rezignácia predsedu je obvykle považovaná za negatívnu zpravodajskú informáciu."
20220102,84,,PRESIDENT,https://www.lematin.ch/story/lhomme-fort-du-parti-ennahdha-hospitalise-dans-un-etat-critique-474086927675,story lhomme fort parti ennahdha hospitalise dans etat critique,"Sentiment: negative
Reason: critical illness of a key figure."
20220102,141,,AUTHORITIES,http://lratvakan.com/news/76958.html,news html,"Sentiment: unclear
Reason: Not enough information in the provided text."
20220102,141,,AUTHORITIES,https://lugradar.net/2022/01/337334,,"Unclear. 
Insufficient text provided."
20220102,42,,UNITED NATIONS,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"Sentiment: negative
Reason: mentions hunger strike in Palestinian prisoner, typically associated with suffering."
20220102,14,,ISRAELI,https://itongadol.com/coronavirus/coronavirus-en-israel-se-espera-que-tres-millones-de-israelies-se-infecten-con-el-virus,coronavirus coronavirus israel espera que tres millones israelies infecten con virus,"Sentiment: neutral
Reason: Statement of expected infection numbers without emotional tone."
20220102,51,,ISRAEL,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"Sentiment: negative
Reason: mentions hunger strike in Palestinian prisoner, which is typically associated with hardship."
20220102,53,,ISRAEL,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"Sentiment: negative
Reason: mentions prison and hunger strike."
20220102,43,,JORDAN,https://alghad.com/%D9%85%D8%B9%D8%B1%D8%B6-%D8%A3%D8%B1%D8%AF%D9%86%D9%8A-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%8A%D9%86%D8%B7%D9%84%D9%82-%D9%81%D9%8A-%D8%B3/,معرض أردني للتجارة والخدمات ينطلق,"Sentiment: positive
Reason: Exhibition launch typically implies progress and economic activity."
20220102,130,,LAWYER,https://www.vesti-online.com/stopiran-otkaz-za-nevakcinisanog-cuvara-reda/,stopiran otkaz nevakcinisanog cuvara reda,"Sentiment: negative
Reason: Refusal of unvaccinated patient treatment."
20220102,42,,ANTANANARIVO,http://www.taringa.net/+salud_bienestar/la-proxima-gran-pandemia-la-resistencia-a-antibioticos-ya-esta-aqui_4zonot/,+salud bienestar proxima gran pandemia resistencia antibioticos esta aqui 4zonot,"- Sentiment: unclear
- Reason: Text is unclear and contains fragments."
20220102,71,,OAXACA,https://oaxaca.eluniversal.com.mx/estatal/aumenta-congreso-de-oaxaca-presupuesto-de-comision-forestal-en-14-mdp,estatal aumenta congreso oaxaca presupuesto comision forestal mdp,"Sentiment: neutral
Reason: The text is a list of facts without clear positive or negative connotations."
20220102,43,,MACHU PICCHU,https://www.segnidalcielo.it/peru-un-turista-fotografa-un-ufo-sullantica-citta-di-machu-picchu/,peru turista fotografa ufo sullantica citta machu picchu,"Sentiment: neutral
Reason: Unclear if the sighting is verified or not."
20220102,53,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"Sentiment: negative
Reason: mentions a hunger strike against Israel, which is usually associated with hardship."
20220102,51,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"Sentiment: negative
Reason: mentions prison and hunger strike."
20220102,53,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"Sentiment: negative
Reason: mentions a hunger strike in prison, which is typically associated with mistreatment."
20220102,43,,SAINT,https://g1.globo.com/sp/santos-regiao/porto-mar/noticia/2022/01/02/anvisa-reforca-urgencia-em-acabar-com-temporada-de-cruzeiros-e-fala-em-risco-a-saude-publica.ghtml,santos regiao porto mar noticia anvisa reforca urgencia acabar com temporada cruzeiros fala risco saude publica ghtml,"Sentiment: negative
Reason: Mentions urgency and risk to public health regarding cruises."
20220102,51,,SETTLER,https://www.eluniversal.com.mx/ciencia-y-salud/tras-aparente-extincion-el-pez-picote-tequila-fue-reintegrado-su-habitat,ciencia salud tras aparente extincion pez picote tequila fue reintegrado habitat,"Sentiment: unclear
Reason: Text is too brief and in Spanish, context not clear."
20220102,20,,TURKEY,https://eleftherostypos.gr/ellinotourkika/880814-empristikos-o-akar-ebale-xio-samo-kai-oinousses-sto-stoma-tis-tourkias/,ellinotourkika empristikos akar ebale xio samo kai oinousses sto stoma tis tourkias,"Sentiment: negative
Reason: Refers to Turkey ""swallowing"" islands, implying territorial dispute."
20220102,36,,THE WHITE HOUSE,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,v21 pervye pervye simptomy pnevmonii pomogut svoevremenno nachat lechenie soxranit zhizn html,"Sentiment: positive
Reason: Early pneumonia symptoms can help start timely treatment and save lives."
20220102,41,,THE WHITE HOUSE,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,v21 pervye pervye simptomy pnevmonii pomogut svoevremenno nachat lechenie soxranit zhizn html,"Sentiment: positive
Reason: Early symptoms can help timely treatment and save lives."
20220102,112,FARMER,MINIST OF ENVIRONMENT,https://www.diariolibre.com/actualidad/sucesos/2022/01/02/acusan-ganaderos-de-provocar-incendios-en-sierra-de-bahoruco/1563459,actualidad sucesos acusan ganaderos provocar incendios sierra bahoruco,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,356,ARGENTINIAN,,https://www.clarin.com/opinion/malvinas-primeros-200-anos-_0_7SMJC2Ult.html,opinion malvinas primeros anos 7smjc2ult html,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,36,BUENOS AIRES,,https://urgente24.com/actualidad/tragedia-palermo-asesino-al-volante-alcohol-y-muerte-n531977,actualidad tragedia palermo asesino volante alcohol muerte n531977,"Sentiment: negative
Reason: Tragedy, murder, and death are mentioned."
20220102,80,ARGENTINA,,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,160,ARGENTINA,FALKLANDS,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,190,BELGIAN,BELGIUM,https://geeko.lesoir.be/2022/01/02/une-entreprise-belge-lutte-contre-contre-le-gaspillage-pharmaceutique/,une entreprise belge lutte contre contre gaspillage pharmaceutique,"Sentiment: neutral
Reason: The text is factual and does not express strong emotion."
20220102,190,BELGIAN,,https://geeko.lesoir.be/2022/01/02/une-entreprise-belge-lutte-contre-contre-le-gaspillage-pharmaceutique/,une entreprise belge lutte contre contre gaspillage pharmaceutique,"Sentiment: neutral
Reason: The text is factual and does not convey strong emotion."
20220102,112,BELARUSIAN,BELARUS,http://www.kvir.ru/author/andre-galinin/,author andre galinin,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,190,BELARUSIAN,BELARUS,http://www.kvir.ru/author/andre-galinin/,author andre galinin,"Sentiment: unclear
Reason: Insufficient information to determine sentiment."
20220102,51,BRAZIL,ARGENTINE,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,10,BRAZIL,BRAZIL,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,10,BRAZIL,BRAZIL,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,12,TYCOON,,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,celebridades noticia look jeff bezos dos homens mais ricos mundo reveillon rende piadas nas redes meio vin diesel meio agostinho carrara html,"Sentiment: mixed
Reason: References to rich people and New Year's Eve jokes mix positive (wealth) with potentially negative (piadas, implying humor at someone's expense)."
20220102,90,COMPANY,,https://e24.no/ledige-stillinger/s/Kzeo24/har-du-inkasso-erfaring-men-kan-tenke-deg-strre-ansvar,ledige stillinger kzeo24 har inkasso erfaring men kan tenke deg strre ansvar,"Sentiment: unclear  
Reason: Text is unclear and seems to be a mix of Norwegian and corrupted text."
20220102,145,BUSINESS,,https://www.limburger.nl/cnt/dmf20220102_97854382,cnt dmf20220102,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,160,AIRLINE,,https://es.investing.com/news/stock-market-news/disrupciones-relacionadas-con-omicron-provocan-mas-de-4000-cancelaciones-de-vuelos-en-inicio-de-2022-2199117,news stock market news disrupciones relacionadas con omicron provocan mas cancelaciones vuelos inicio,"Sentiment: negative
Reason: flight cancellations due to Omicron-related disruptions."
20220102,190,TYCOON,,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,celebridades noticia look jeff bezos dos homens mais ricos mundo reveillon rende piadas nas redes meio vin diesel meio agostinho carrara html,"Sentiment: unclear
Reason: Text is fragmented and context is unclear."
20220102,20,AIRLINE,EMPLOYEE,https://es.investing.com/news/stock-market-news/disrupciones-relacionadas-con-omicron-provocan-mas-de-4000-cancelaciones-de-vuelos-en-inicio-de-2022-2199117,news stock market news disrupciones relacionadas con omicron provocan mas cancelaciones vuelos inicio,"Sentiment: negative
Reason: Flight cancellations due to Omicron disruptions."
20220102,30,BUSINESS,,https://www.eluniversal.com.mx/nacion/tras-vacaciones-de-invierno-sep-se-declara-lista-para-retorno-actividades-escolares-presenciales,nacion tras vacaciones invierno sep declara lista para retorno actividades escolares presenciales,"Sentiment: neutral
Reason: Announcement of school activities resuming after winter break."
20220102,173,CALGARY,CALGARY,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,manifestations anti covid pasteur son frere arretes par calgary,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,175,CALGARY,DEMONSTRATOR,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,manifestations anti covid pasteur son frere arretes par calgary,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,51,ORTHODOX CHRISTIAN,SAINT,https://www.mngz.ru/russia-world-sensation/2464160-v-vargashinskom-rayone-sotrudniki-policii-proveli-20-profilakticheskih-besed-so-shkolnikami.html,russia world sensation vargashinskom rayone sotrudniki policii proveli profilakticheskih besed shkolnikami html,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,51,ORTHODOX CHRISTIAN,SAINT,https://pronedra.ru/pozdravleniya-ko-dnyu-svyatoj-anastasii-4-yanvarya-tradiczii-prazdnika-630226.html,pozdravleniya dnyu svyatoj anastasii yanvarya tradiczii prazdnika html,"Sentiment: neutral
Reason: Greeting and celebration text is neutral."
20220102,90,POLICE,,https://www.noviny.sk/krimi/652963-mrtvy-muz-v-aute-telo-hladaneho-slovenskeho-policajta-nasli-v-polsku,krimi mrtvy muz aute telo hladaneho slovenskeho policajta nasli polsku,"Sentiment: negative
Reason: Murder investigation of a Slovak police officer."
20220102,192,POLICE OFFICER,,https://www.hoydiariodelmagdalena.com.co/archivos/613776,archivos,"Sentiment: unclear  
Reason: Text is too brief and lacks context."
