sqldate,eventcode,actor1name,actor2name,sourceurl,qwen_just_URL
20220101,10,RUSSIA,,https://www.volynnews.com/news/all/5-naykrutishykh-skarbiv-volynskoho-krayeznavchoho-muzeiu-foto/,"- Sentiment: neutral
- Reason: URL lists top museum artifacts, no clear positive or negative connotations."
20220101,10,RUSSIA,,https://kino.24tv.ua/ru/novogodnie-multfilmy-dlja-vsej-semi-dushevnaja-podborka-dlja_n1831930,"- Sentiment: positive
- Reason: ""dushevnaja"" suggests heartwarming, positive content."
20220101,111,RUSSIAN,,https://www.teleport2001.ru/news/2022-01-02/140398-zasukha-grozit-lyudyam-i-zhivotnym-iz-za-stroitelstva-plotiny-na-dalnem-vostoke.html,"- Sentiment: negative
- Reason: Drought threatens people and animals due to dam construction."
20220101,110,RUSSIAN,FRENCH,http://malijet.com/actualite-politique-au-mali/editorial-journaux-mali/265485-edito-le-pragmatisme-russe-aux-antipodes-des-th%C3%A9ories-fran%C3%A7aises.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,"- Sentiment: mixed
- Reason: Prologue winners and a competitor injured in explosion."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,"- Sentiment: mixed
- Reason: Prologue won, but a competitor injured in explosion."
20220101,182,JEDDAH,FRENCH,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,"- Sentiment: mixed
- Reason: Prologue winners mentioned, but also an explosion and injury."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,"- Sentiment: mixed
- Reason: Prologue won, but a competitor injured in explosion."
20220101,120,SAUDI,SAUDI ARABIA,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,"- Sentiment: mixed
- Reason: Event successes and a competitor injury mentioned."
20220101,60,SENEGAL,,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,"- Sentiment: mixed
- Reason: Prologue win and explosion injury reported."
20220101,60,DAKAR,,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,"- Sentiment: mixed
- Reason: Prologue winners mentioned, but also a competitor injured in explosion."
20220101,180,SETTLER,ISRAEL,https://www.alarab.com/Article/1018146,"- Sentiment: unclear
- Reason: URL does not provide enough context for sentiment analysis."
20220101,180,SETTLER,PALESTINIAN,https://www.alarab.com/Article/1018146,"- Sentiment: unclear
- Reason: URL alone does not provide sufficient context for sentiment analysis."
20220101,193,SETTLER,GUNMEN,https://alquds.com/2022/01/02/%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8%D9%8A%D8%A9-%D8%AA%D8%B3%D8%AA%D8%B9%D8%B1-%D9%81%D9%8A-%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B6%D9%81%D8%A9/,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,"- Sentiment: unclear
- Reason: URL does not provide enough context for sentiment analysis."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,"- Sentiment: unclear
- Reason: URL alone does not provide sentiment context or content details."
20220101,23,UKRAINIAN,,https://kino.24tv.ua/ru/novogodnie-multfilmy-dlja-vsej-semi-dushevnaja-podborka-dlja_n1831930,"- Sentiment: positive
- Reason: ""dushevnaja"" suggests heartwarming content, likely positive."
20220101,90,WYOMING,,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,"- Sentiment: negative
- Reason: Involves disappearances, which are concerning and troubling."
20220101,42,FLORIDA,JAKARTA,https://www.republika.co.id/berita/r520u2384/ini-ketentuan-tes-antigen-di-stasiun,"- Sentiment: neutral
- Reason: URL describes test regulations, no clear positive or negative connotations."
20220101,190,YEMENI,LILLE,https://www.okaz.com.sa/news/na/2092790,"- Sentiment: unclear
- Reason: URL does not provide enough context or keywords for sentiment analysis."
20220101,10,YEMENI,PERSIAN,https://www.okaz.com.sa/news/na/2092790,"- Sentiment: unclear
- Reason: URL does not provide enough information to infer sentiment."
20220101,50,CATALAN,,https://sport1.oslobodjenje.ba/s1/fudbal/ino-fudbal/primera/postigao-dogovor-sa-kataloncima-barcelona-sljedeceg-ljeta-dobija-veliko-pojacanje-721568,"- Sentiment: positive
- Reason: Agreement with Barcelona suggests a favorable outcome."
20220101,141,SLAVIC,TARA,https://www.kramatorsk.info/view/272909,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220101,141,SLAVIC,UKRAINE,https://www.kramatorsk.info/view/272909,"- Sentiment: unclear
- Reason: URL does not provide enough context or content."
20210102,51,POLAND,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,"- Sentiment: positive
- Reason: Plans for road improvements and openings suggest development and progress."
20210102,51,POLISH,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,"- Sentiment: positive
- Reason: Plan to open 345 km of national roads indicates progress."
20210102,51,POLISH,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,"- Sentiment: positive
- Reason: Plans for new road openings suggest progress and development."
20220102,36,,BUENOS AIRES,https://urgente24.com/actualidad/tragedia-palermo-asesino-al-volante-alcohol-y-muerte-n531977,"- Sentiment: negative
- Reason: Tragedy, murder, drunk driving, and death are mentioned."
20220102,100,,BUSINESS,https://www.eluniversal.com.mx/cartera/concanaco-pide-comercios-mantener-medidas-sanitarias-y-evitar-cierres-por-ola-de-covid,"- Sentiment: neutral
- Reason: URL suggests a call for health measures, no clear positive or negative tone."
20220102,190,,TYCOON,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,"- Sentiment: mixed
- Reason: Bezos's New Year look mocked, compared to Vin Diesel and Agostinho Carrara."
20220102,112,,CALGARY,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,"- Sentiment: negative
- Reason: Involves arrests, suggests conflict or lawbreaking."
20220102,841,,POLICE,https://www.hoydiariodelmagdalena.com.co/archivos/613756,"- Sentiment: unclear
- Reason: URL does not provide context or content information."
20220102,36,,SCHOOL,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,"- Sentiment: mixed
- Reason: Reflects past challenges and optimistic future outlook."
20220102,42,,SCHOOL,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,"- Sentiment: mixed
- Reason: Recalls past challenges but projects a positive future."
20220102,42,,FRANCE,https://www.mdzol.com/deportes/2022/1/2/cuando-vuelve-lionel-messi-su-posible-debut-con-el-psg-en-2022-212536.html,"- Sentiment: neutral
- Reason: URL discusses a future event, Messi's debut with PSG, no clear sentiment."
20220102,42,,FRANCE,https://www.mdzol.com/deportes/2022/1/2/cuando-vuelve-lionel-messi-su-posible-debut-con-el-psg-en-2022-212536.html,"- Sentiment: neutral
- Reason: URL discusses Messi's return and possible debut, no clear positive or negative."
20220102,141,,THE UK,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,42,,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,42,,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,"- Sentiment: unclear
- Reason: URL does not provide enough information to infer sentiment."
20220102,40,,KINGDOM,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,"- Sentiment: unclear
- Reason: URL is in Arabic, content not discernible from URL alone."
20220102,46,,MINIST,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,46,,KINGDOM,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,57,,GOVERNMENT,https://www.cas.sk/clanok/2626553/predseda-civilnej-vlady-v-sudane-oznamil-svoju-rezignaciu-snazil-som-sa-zo-vsetkych-sil/,"- Sentiment: neutral
- Reason: URL indicates a resignation but lacks context for sentiment."
20220102,84,,PRESIDENT,https://www.lematin.ch/story/lhomme-fort-du-parti-ennahdha-hospitalise-dans-un-etat-critique-474086927675,"- Sentiment: negative
- Reason: Hospitalization in critical condition suggests severe health issues."
20220102,141,,AUTHORITIES,http://lratvakan.com/news/76958.html,"- Sentiment: unclear
- Reason: URL does not provide enough information for sentiment analysis."
20220102,141,,AUTHORITIES,https://lugradar.net/2022/01/337334,"- Sentiment: unclear
- Reason: URL alone provides no sentiment-indicative information."
20220102,42,,UNITED NATIONS,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies hunger strike, likely due to oppressive conditions."
20220102,14,,ISRAELI,https://itongadol.com/coronavirus/coronavirus-en-israel-se-espera-que-tres-millones-de-israelies-se-infecten-con-el-virus,"- Sentiment: negative
- Reason: Anticipation of large number of infections indicates concern."
20220102,51,,ISRAEL,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike suggests severe conditions."
20220102,53,,ISRAEL,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: URL suggests news about a prisoner on hunger strike, indicating conflict."
20220102,43,,JORDAN,https://alghad.com/%D9%85%D8%B9%D8%B1%D8%B6-%D8%A3%D8%B1%D8%AF%D9%86%D9%8A-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%8A%D9%86%D8%B7%D9%84%D9%82-%D9%81%D9%8A-%D8%B3/,"- Sentiment: unclear
- Reason: URL alone does not provide clear sentiment information."
20220102,130,,LAWYER,https://www.vesti-online.com/stopiran-otkaz-za-nevakcinisanog-cuvara-reda/,"- Sentiment: negative
- Reason: Implies refusal or denial, likely due to unvaccinated status."
20220102,42,,ANTANANARIVO,http://www.taringa.net/+salud_bienestar/la-proxima-gran-pandemia-la-resistencia-a-antibioticos-ya-esta-aqui_4zonot/,"- Sentiment: negative
- Reason: Pandemic and antibiotic resistance imply serious health concerns."
20220102,71,,OAXACA,https://oaxaca.eluniversal.com.mx/estatal/aumenta-congreso-de-oaxaca-presupuesto-de-comision-forestal-en-14-mdp,"- Sentiment: positive
- Reason: Budget increase for forest commission suggests positive environmental action."
20220102,43,,MACHU PICCHU,https://www.segnidalcielo.it/peru-un-turista-fotografa-un-ufo-sullantica-citta-di-machu-picchu/,"- Sentiment: neutral
- Reason: UFO sighting reported, no clear positive or negative connotations."
20220102,53,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike suggests distress."
20220102,51,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike indicates distress."
20220102,53,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies detainment and hunger strike, both negative situations."
20220102,43,,SAINT,https://g1.globo.com/sp/santos-regiao/porto-mar/noticia/2022/01/02/anvisa-reforca-urgencia-em-acabar-com-temporada-de-cruzeiros-e-fala-em-risco-a-saude-publica.ghtml,"- Sentiment: negative
- Reason: ANVISA urgency, health risk mentioned."
20220102,51,,SETTLER,https://www.eluniversal.com.mx/ciencia-y-salud/tras-aparente-extincion-el-pez-picote-tequila-fue-reintegrado-su-habitat,"- Sentiment: positive
- Reason: Species reintroduced to habitat, suggests conservation success."
20220102,20,,TURKEY,https://eleftherostypos.gr/ellinotourkika/880814-empristikos-o-akar-ebale-xio-samo-kai-oinousses-sto-stoma-tis-tourkias/,"- Sentiment: negative
- Reason: URL suggests conflict, with phrases like ""warning"" and ""putting in mouth""."
20220102,36,,THE WHITE HOUSE,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,"- Sentiment: neutral
- Reason: URL suggests informational content about pneumonia symptoms."
20220102,41,,THE WHITE HOUSE,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,"- Sentiment: positive
- Reason: Focus on timely treatment and saving lives."
20220102,112,FARMER,MINIST OF ENVIRONMENT,https://www.diariolibre.com/actualidad/sucesos/2022/01/02/acusan-ganaderos-de-provocar-incendios-en-sierra-de-bahoruco/1563459,"- Sentiment: negative
- Reason: Accusations of causing fires imply conflict and environmental damage."
20220102,356,ARGENTINIAN,,https://www.clarin.com/opinion/malvinas-primeros-200-anos-_0_7SMJC2Ult.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,36,BUENOS AIRES,,https://urgente24.com/actualidad/tragedia-palermo-asesino-al-volante-alcohol-y-muerte-n531977,"- Sentiment: negative
- Reason: Tragedy, murder, drunk driving, and death are negative elements."
20220102,80,ARGENTINA,,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,"- Sentiment: unclear
- Reason: URL alone does not provide clear sentiment indicators."
20220102,160,ARGENTINA,FALKLANDS,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,190,BELGIAN,BELGIUM,https://geeko.lesoir.be/2022/01/02/une-entreprise-belge-lutte-contre-contre-le-gaspillage-pharmaceutique/,"- Sentiment: positive
- Reason: Belgian company fighting pharmaceutical waste, implies proactive environmental action."
20220102,190,BELGIAN,,https://geeko.lesoir.be/2022/01/02/une-entreprise-belge-lutte-contre-contre-le-gaspillage-pharmaceutique/,"- Sentiment: positive
- Reason: Belgian company fights pharmaceutical waste, suggests proactive environmental action."
20220102,112,BELARUSIAN,BELARUS,http://www.kvir.ru/author/andre-galinin/,"- Sentiment: unclear
- Reason: URL provides no specific event or news content."
20220102,190,BELARUSIAN,BELARUS,http://www.kvir.ru/author/andre-galinin/,"Sentiment: unclear
Reason: URL only shows author's page, no specific content or context."
20220102,51,BRAZIL,ARGENTINE,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,10,BRAZIL,BRAZIL,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,10,BRAZIL,BRAZIL,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,12,TYCOON,,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,"- Sentiment: mixed
- Reason: Bezos's New Year look mocked, compared to Vin Diesel and Agostinho Carrara."
20220102,90,COMPANY,,https://e24.no/ledige-stillinger/s/Kzeo24/har-du-inkasso-erfaring-men-kan-tenke-deg-strre-ansvar,"- Sentiment: neutral
- Reason: Job listing, no strong sentiment indicators."
20220102,145,BUSINESS,,https://www.limburger.nl/cnt/dmf20220102_97854382,"- Sentiment: unclear
- Reason: URL does not provide context or content to infer sentiment."
20220102,160,AIRLINE,,https://es.investing.com/news/stock-market-news/disrupciones-relacionadas-con-omicron-provocan-mas-de-4000-cancelaciones-de-vuelos-en-inicio-de-2022-2199117,"- Sentiment: negative
- Reason: Omicron disruptions causing flight cancellations indicates travel industry issues."
20220102,190,TYCOON,,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,"- Sentiment: mixed
- Reason: URL suggests humorous reactions to Jeff Bezos's New Year’s Eve outfit."
20220102,20,AIRLINE,EMPLOYEE,https://es.investing.com/news/stock-market-news/disrupciones-relacionadas-con-omicron-provocan-mas-de-4000-cancelaciones-de-vuelos-en-inicio-de-2022-2199117,"- Sentiment: negative
- Reason: Omicron disruptions causing over 4000 flight cancellations."
20220102,30,BUSINESS,,https://www.eluniversal.com.mx/nacion/tras-vacaciones-de-invierno-sep-se-declara-lista-para-retorno-actividades-escolares-presenciales,"- Sentiment: positive
- Reason: Schools ready for return, implies progress and normalcy."
20220102,173,CALGARY,CALGARY,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,"- Sentiment: negative
- Reason: Involves arrests during anti-COVID protests, indicating conflict."
20220102,175,CALGARY,DEMONSTRATOR,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,"- Sentiment: negative
- Reason: Arrests during anti-COVID protests indicate conflict and unrest."
20220102,51,ORTHODOX CHRISTIAN,SAINT,https://www.mngz.ru/russia-world-sensation/2464160-v-vargashinskom-rayone-sotrudniki-policii-proveli-20-profilakticheskih-besed-so-shkolnikami.html,"- Sentiment: neutral
- Reason: URL mentions police conducting preventive talks with schoolchildren."
20220102,51,ORTHODOX CHRISTIAN,SAINT,https://pronedra.ru/pozdravleniya-ko-dnyu-svyatoj-anastasii-4-yanvarya-tradiczii-prazdnika-630226.html,"- Sentiment: neutral
- Reason: URL describes a holiday, no clear positive or negative connotations."
20220102,90,POLICE,,https://www.noviny.sk/krimi/652963-mrtvy-muz-v-aute-telo-hladaneho-slovenskeho-policajta-nasli-v-polsku,"- Sentiment: negative
- Reason: URL mentions death and missing police officer."
20220102,192,POLICE OFFICER,,https://www.hoydiariodelmagdalena.com.co/archivos/613776,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,193,POLICE OFFICER,,https://www.ensonhaber.com/3-sayfa/adanada-silahli-kavgaya-mudahale-eden-polis-vuruldu,"- Sentiment: negative
- Reason: Police officer injured in armed conflict; implies violence and danger."
20220102,190,POLICE,ACTIVIST,http://lratvakan.com/news/76958.html,"- Sentiment: unclear
- Reason: URL does not provide enough information to infer sentiment."
20220102,10,PERPETRATOR,CREATIVITY,https://www.hespress.com/%D8%AA%D8%AC%D8%A7%D9%88%D8%B2-%D9%88%D8%B1%D8%B7%D8%A9-%D8%B9%D8%B5%D8%B1-%D8%A7%D9%84%D8%B9%D8%AA%D9%85%D8%A9-925188.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,172,VILLAGE,,https://www.volynnews.com/news/all/cherez-novorichni-feyerverky-v-chernivtsiakh-zahynuly-desiatky-ptakhiv/,"- Sentiment: negative
- Reason: Fireworks cause death of dozens of birds, indicating harm and loss."
20220102,10,COMMUNITY,POLICE,https://www.hoydiariodelmagdalena.com.co/archivos/613752,"- Sentiment: unclear
- Reason: URL does not provide enough information to infer sentiment."
20220102,42,GERMAN,LISBON,https://naslovi.net/2022-01-03/blic/zarobljeni-u-luci-nemacki-kruzer-usidren-do-daljeg-u-lisabonu-zbog-izbijanja-epidemije-korona-virusa/29657724,"- Sentiment: negative
- Reason: Ship quarantined due to coronavirus outbreak, indicating a problematic situation."
20220102,42,GERMAN,LISBON,https://naslovi.net/2022-01-03/blic/zarobljeni-u-luci-nemacki-kruzer-usidren-do-daljeg-u-lisabonu-zbog-izbijanja-epidemije-korona-virusa/29657724,"- Sentiment: negative
- Reason: Cruise ship quarantined due to COVID-19 outbreak."
20220102,10,UNIVERSITY,,https://www.elmanana.com/cae-ex-rector-de-la-uabjo-por-fraude/5475695,"- Sentiment: negative
- Reason: Ex-rector accused of fraud, implies legal issues and misconduct."
20220102,36,STUDENT,,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,"- Sentiment: mixed
- Reason: Mentions difficulties but also projects a better future."
20220102,36,SCHOOL,,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,"- Sentiment: mixed
- Reason: Mentions difficulties but also positive projection for future."
20220102,43,SCHOOL,,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,"- Sentiment: mixed
- Reason: Mentions past difficulties but projects positive future."
20220102,1721,SCHOOL,,https://itongadol.com/coronavirus/coronavirus-en-israel-se-espera-que-tres-millones-de-israelies-se-infecten-con-el-virus,"- Sentiment: negative
- Reason: URL suggests high infection expectations, indicating a concerning situation."
20220102,42,STUDENT,OAXACA,https://oaxaca.eluniversal.com.mx/sociedad/regresan-clases-mas-de-874-mil-estudiantes-de-oaxaca-este-3-de-enero,"- Sentiment: positive
- Reason: Students returning to classes indicates educational normalcy."
20220102,71,ACTOR,,https://bagikanberita.pikiran-rakyat.com/bisnis/pr-683379835/rezeki-senin-ceria-khusus-wanita-berjiwa-entrepreneur-dapat-pinjaman-tanpa-agunan-rp25-juta-di-pnm-mekaar-plus,"- Sentiment: positive
- Reason: Offers financial opportunity for female entrepreneurs."
20220102,1821,ACTOR,BANDUNG,https://www.pikiran-rakyat.com/nasional/pr-013379874/genting-susi-pudjiastuti-desak-ruu-pks-disahkan-perlu-berapa-banyak-lagi-korban,"- Sentiment: negative
- Reason: URL mentions urging for legislation due to victims, implying concern or distress."
20220102,10,MADRID,,https://es.euronews.com/2022/01/02/espana-dice-no-a-la-propuesta-de-bruselas-de-incluir-la-energia-nuclear-y-el-gas-en-su-pla,"- Sentiment: negative
- Reason: Spain rejects EU proposal, indicating disagreement."
20220102,111,EUROPEAN,,https://1prime.ru/business/20220103/835674504.html,"- Sentiment: unclear
- Reason: URL does not provide clear indicators of content or sentiment."
20220102,20,FINNISH,RUSSIA,https://www.geopolitica.ru/news/vlasti-finlyandii-zagovorili-o-vstuplenii-v-nato,"- Sentiment: neutral
- Reason: URL mentions Finnish authorities discussing NATO, no clear positive or negative tone."
20220102,42,UNITED KINGDOM,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,"- Sentiment: unclear
- Reason: URL provides no clear sentiment indicators."
20220102,42,UNITED KINGDOM,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,43,UNITED KINGDOM,,https://www.elbotola.com/article/2022-01-02-22-03-111.html,"Sentiment: unclear
Reason: URL does not provide clear sentiment indicators."
20220102,43,UNITED KINGDOM,,https://www.elbotola.com/article/2022-01-02-22-03-111.html,"- Sentiment: unclear
- Reason: URL does not provide context or content information."
20220102,43,UNITED KINGDOM,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,43,UNITED KINGDOM,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,"- Sentiment: unclear
- Reason: URL provides no clear sentiment indicators."
20220102,10,AUTHORITIES,,https://www.telemundo.com/noticias/noticias-telemundo/clima/no-esto-no-es-una-broma-llovieron-peces-en-texas-poco-antes-de-fin-de-rcna10639,"- Sentiment: mixed
- Reason: Fish raining in Texas; unusual, potentially amusing but concerning."
20220102,12,SECRETARIAT,,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,"- Sentiment: mixed
- Reason: Mentions difficulties but projects a better future."
20220102,14,MINISTRY,,https://tsn.ua/ru/svit/izrail-odobril-chetvertuyu-covid-privivku-dlya-medrabotnikov-i-lyudey-ot-60-let-1945456.html,"- Sentiment: positive
- Reason: Israel approving fourth COVID vaccine dose for vulnerable groups."
20220102,40,KINGDOM,,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,"- Sentiment: unclear
- Reason: URL does not provide enough context for sentiment analysis."
20220102,40,KINGDOM,,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,46,MINIST,,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,"- Sentiment: neutral
- Reason: URL does not provide clear emotional or directional context."
